Distribuição dos casos  autóctones de dengue segundo o município de residência, por semana epidemiológica de início de sintomas, ESP, 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DRS;;GVE;;RS;;MUNICÍPIO DE RESIDÊNCIA;SE 01;SE 02;SE 03;SE 04;SE 05;SE 06;SE 07;SE 08;SE 09;SE 10;SE 11;SE 12;SE 13;SE 14;SE 15;SE 16;SE 17;SE 18;SE 19;SE 20;SE 21;SE 22;SE 23;SE 24;SE 25;SE 26;SE 27;SE 28;SE 29;SE 30;SE 31;SE 32;SE 33;SE 34;SE 35;SE 36;SE 37;SE 38;SE 39;SE 40;SE 41;SE 42;SE 43;SE 44;SE 45;SE 46;SE 47;SE 48;SE 49;SE 50;SE 51;SE 52;Total
10;Piracicaba;XX;PIRACICABA;35101;ARARAS;354620 Santa Cruz da Conceição;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35133;VALE DAS CACHOEIRAS;354625 Santa Cruz da Esperança;0;0;1;1;0;0;2;0;1;0;1;2;3;0;2;2;0;2;1;1;1;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;354630 Santa Cruz das Palmeiras;0;0;0;0;2;0;0;0;1;1;1;5;11;8;9;4;2;8;13;13;15;7;1;4;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;2;2;1;0;1;1;1;0;0;3;1;123
9;Marília;XIII;ASSIS;35094;OURINHOS;354640 Santa Cruz do Rio Pardo;5;8;4;15;12;13;29;24;21;53;68;146;176;260;336;342;210;193;178;122;64;41;21;24;8;8;6;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2391
3;Araraquara;XII;ARARAQUARA;35033;NORTE DO DRS III;354650 Santa Ernestina;5;10;7;5;20;23;31;22;75;81;72;85;77;61;57;35;39;34;29;17;15;13;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;833
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354660 Santa Fé do Sul;0;0;0;1;1;3;5;4;3;2;6;13;7;12;5;14;12;6;3;5;3;0;2;0;2;0;0;0;0;3;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;118
10;Piracicaba;XX;PIRACICABA;35104;RIO CLARO;354670 Santa Gertrudes;0;0;0;0;0;1;0;0;0;0;0;1;3;6;3;0;6;4;5;0;4;0;3;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;42
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;354680 Santa Isabel;0;0;0;1;3;0;0;1;0;0;1;2;3;1;2;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;354690 Santa Lúcia;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354700 Santa Maria da Serra;0;0;0;0;0;0;1;1;1;4;7;17;13;26;32;24;24;18;9;13;6;8;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;216
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;354710 Santa Mercedes;4;7;7;4;7;7;4;12;12;18;15;28;61;79;97;37;24;25;18;17;9;8;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;506
15;São José do Rio Preto;XXX;JALES;35153;JALES;354720 Santana da Ponte Pensa;0;0;0;1;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;12
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;354730 Santana de Parnaíba;0;1;2;1;2;3;1;1;6;5;2;2;4;1;6;1;4;6;0;1;1;1;0;2;1;0;1;2;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;65
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354740 Santa Rita d'Oeste;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;354750 Santa Rita do Passa Quatro;0;0;1;1;0;0;0;0;1;0;2;0;4;1;7;5;2;2;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;32
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;354760 Santa Rosa de Viterbo;5;3;3;3;5;5;5;4;10;20;6;19;14;12;15;8;8;8;4;7;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;168
15;São José do Rio Preto;XXX;JALES;35153;JALES;354765 Santa Salete;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354770 Santo Anastácio;11;16;26;23;72;98;82;89;94;115;137;99;78;73;65;36;17;15;13;16;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1184
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354780 Santo André;0;2;4;3;2;5;2;3;5;5;7;15;11;18;21;12;6;13;11;7;5;3;0;4;1;3;4;3;0;1;0;0;1;0;1;3;2;1;1;0;1;1;0;1;1;3;0;1;0;1;2;1;197
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35133;VALE DAS CACHOEIRAS;354790 Santo Antônio da Alegria;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;3;4;6;5;5;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;36
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;354800 Santo Antônio de Posse;0;1;1;0;1;0;1;0;0;0;1;1;1;0;2;2;1;1;1;0;0;0;0;0;1;1;0;2;2;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;25
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;354805 Santo Antônio do Aracanguá;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;14
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;354810 Santo Antônio do Jardim;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;354820 Santo Antônio do Pinhal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354830 Santo Expedito;1;4;3;3;5;4;3;6;2;7;4;8;9;8;6;5;5;8;3;1;2;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;102
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;354840 Santópolis do Aguapeí;0;0;0;0;0;0;3;0;1;10;10;8;19;26;31;19;7;13;7;3;2;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;164
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;354850 Santos;3;0;1;4;5;7;1;7;2;6;9;10;4;13;8;3;6;14;17;11;7;9;9;6;7;10;5;3;3;8;20;20;20;8;11;17;21;37;25;21;35;28;17;21;23;20;17;25;5;4;6;0;599
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;354860 São Bento do Sapucaí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354870 São Bernardo do Campo;0;0;0;0;0;0;1;1;1;3;2;4;1;2;3;4;3;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;2;1;37
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354880 São Caetano do Sul;0;0;0;1;0;0;0;0;1;2;0;3;5;1;4;3;0;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;27
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;354890 São Carlos;3;5;4;11;7;5;16;9;12;18;23;40;29;37;44;35;44;37;46;31;24;9;13;8;5;8;6;2;0;3;1;6;5;5;4;3;7;1;10;4;5;6;8;5;2;6;2;3;3;2;2;0;624
15;São José do Rio Preto;XXX;JALES;35153;JALES;354900 São Francisco;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;354910 São João da Boa Vista;0;0;1;4;6;2;0;3;1;4;5;5;8;16;17;20;14;20;19;12;11;10;2;4;0;1;7;1;3;0;0;0;1;2;2;0;0;0;0;1;0;4;0;1;1;0;2;0;0;0;2;0;212
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;354920 São João das Duas Pontes;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;2;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;354925 São João de Iracema;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;354930 São João do Pau d'Alho;1;2;6;13;22;18;8;10;13;22;37;33;57;41;46;39;19;19;18;19;11;8;3;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;354940 São Joaquim da Barra;2;2;5;3;6;10;16;18;31;57;27;37;36;41;46;31;18;18;15;13;9;3;6;3;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;2;2;0;2;2;2;0;2;4;1;475
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354950 São José da Bela Vista;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;10;17;4;24;16;7;9;5;3;104
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354960 São José do Barreiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;354970 São José do Rio Pardo;0;1;1;0;1;1;2;0;5;4;2;3;6;5;2;2;3;3;10;8;4;3;3;4;5;1;0;1;1;0;0;2;0;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;1;1;92
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;354980 São José do Rio Preto;151;153;190;192;185;224;188;231;286;321;392;548;504;479;493;443;421;408;352;280;214;176;144;119;117;125;79;98;72;64;91;83;95;84;97;90;86;82;87;104;94;111;85;92;115;80;113;108;95;103;86;66;9696
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;354990 São José dos Campos;1;4;2;12;8;16;17;30;23;29;59;92;52;49;39;44;50;41;64;37;25;16;11;8;13;9;8;1;2;2;2;2;4;3;2;6;3;2;3;3;3;3;3;5;6;4;5;5;4;11;21;22;886
1;São Paulo;X;OSASCO;35013;MANANCIAIS;354995 São Lourenço da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;355000 São Luís do Paraitinga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;355010 São Manuel;0;0;0;0;0;0;2;1;1;2;3;0;8;11;13;16;13;2;4;11;6;3;0;3;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;1;0;5;5;121
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;355020 São Miguel Arcanjo;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
1;São Paulo;I;CAPITAL;35016;SÃO PAULO;355030 São Paulo;111;100;101;115;151;150;183;212;289;354;455;615;798;866;945;877;843;897;894;728;402;347;254;243;156;123;87;84;72;63;87;68;76;69;43;65;77;82;76;99;58;74;89;63;79;81;116;112;133;196;248;137;13643
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;355040 São Pedro;1;0;0;0;1;0;0;0;0;0;0;1;4;1;3;1;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;20
9;Marília;XIII;ASSIS;35094;OURINHOS;355050 São Pedro do Turvo;0;1;0;0;1;2;3;13;14;18;41;64;47;52;79;82;94;68;87;75;34;34;16;14;10;3;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;856
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355060 São Roque;0;0;0;0;0;1;0;0;1;0;0;5;7;2;3;8;4;6;5;14;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61
17;Taubaté;XXVIII;CARAGUATATUBA;35173;LITORAL NORTE;355070 São Sebastião;4;8;4;7;3;9;3;1;9;9;19;33;27;27;44;67;60;92;70;70;42;34;19;23;17;12;9;16;13;3;5;0;2;2;4;4;2;1;5;1;1;1;2;2;2;2;4;1;8;5;3;2;813
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;355080 São Sebastião da Grama;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;355090 São Simão;0;0;0;0;2;3;0;0;0;1;1;1;3;0;7;1;2;4;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;355100 São Vicente;2;1;5;4;3;7;5;3;5;5;10;5;7;9;9;3;5;9;8;4;2;8;6;3;2;1;2;3;4;3;1;4;3;3;3;1;3;6;2;10;5;6;8;3;6;7;6;4;6;5;4;0;239
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;355110 Sarapuí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355120 Sarutaiá;0;1;0;0;0;0;0;0;0;0;1;2;2;1;1;0;0;1;5;3;2;1;0;0;4;3;0;0;0;1;0;0;0;0;0;2;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;35
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;355130 Sebastianópolis do Sul;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;355140 Serra Azul;0;1;0;0;1;7;3;10;11;8;8;10;17;13;13;11;9;9;9;11;2;3;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;165
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;355150 Serrana;0;0;0;1;3;8;9;4;13;15;27;32;25;29;32;13;11;11;18;6;8;7;3;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;284
7;Campinas;XVII;CAMPINAS;35074;CIRCUITO DAS AGUAS;355160 Serra Negra;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;355170 Sertãozinho;0;2;0;2;1;0;2;0;8;1;5;4;2;0;9;6;6;4;10;1;2;5;0;0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;79
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;355180 Sete Barras;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;2;1;2;0;0;2;0;3;1;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;2;1;1;0;7;6;1;1;44
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;355190 Severínia;1;1;1;0;0;0;0;1;2;0;5;5;1;3;8;8;7;10;6;16;4;3;10;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;98
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;355200 Silveiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;355210 Socorro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355220 Sorocaba;2;2;5;6;9;19;34;27;36;85;117;203;314;405;506;558;412;388;389;308;202;149;105;66;41;34;21;20;15;9;5;1;8;4;2;0;2;4;1;1;0;2;2;2;1;0;6;5;7;9;19;10;4578
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;355230 Sud Mennucci;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;355240 Sumaré;0;1;3;2;3;3;4;7;18;22;28;58;58;80;60;69;56;57;50;28;29;9;20;10;6;4;3;2;3;1;1;0;3;0;1;2;1;0;2;2;1;1;0;2;0;1;3;3;3;2;1;1;724
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;355250 Suzano;1;0;1;2;1;0;2;3;3;7;8;15;16;32;40;35;30;33;36;29;31;11;18;19;5;9;7;9;4;1;3;5;3;2;0;2;4;7;10;8;0;3;5;2;7;3;6;4;6;5;2;1;496
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;355255 Suzanápolis;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;355260 Tabapuã;0;0;0;1;0;0;0;0;0;2;0;0;0;2;10;9;7;3;1;7;6;5;2;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;65
3;Araraquara;XII;ARARAQUARA;35032;CENTRO OESTE DO DRS III;355270 Tabatinga;10;19;45;80;101;160;186;125;91;46;81;144;141;103;116;63;51;26;15;9;5;5;1;5;4;0;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;0;0;0;1644
1;São Paulo;X;OSASCO;35013;MANANCIAIS;355280 Taboão da Serra;0;1;0;0;0;0;0;0;1;0;1;4;6;3;0;4;4;2;1;1;0;0;1;2;0;1;2;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;43
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;355290 Taciba;1;0;1;0;2;0;3;6;12;14;11;23;21;48;50;9;11;13;17;10;12;8;5;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355300 Taguaí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355310 Taiaçu;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;2;5;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355320 Taiúva;0;1;0;0;0;1;0;3;1;1;3;3;3;1;0;6;2;2;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;35
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;355330 Tambaú;2;0;0;0;0;0;0;1;0;5;6;6;5;12;10;15;17;11;8;16;4;4;3;1;0;0;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;132
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;355340 Tanabi;2;0;1;0;1;0;0;2;3;0;8;5;4;4;2;4;4;3;2;4;0;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;1;2;3;0;2;0;1;2;1;3;3;1;2;80
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355350 Tapiraí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;355360 Tapiratiba;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355365 Taquaral;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3;Araraquara;XII;ARARAQUARA;35033;NORTE DO DRS III;355370 Taquaritinga;122;166;232;341;498;607;624;618;631;560;473;412;350;263;226;200;89;49;44;30;16;11;9;5;5;2;4;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;0;1;0;6595
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355380 Taquarituba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;355385 Taquarivaí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;355390 Tarabaí;22;26;28;45;68;97;90;70;81;124;93;84;91;49;64;60;24;29;22;17;4;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1199
